id,student_id,student_name,question_topic,question_style,error_style,start_time,submit_time,difficulty,score,time_consumed,memory,time_region,student_group
3292,20269852,吴强涛,位运算,编程题,知识点缺失,2026-05-21 17:58:56,2026-05-21 18:13:32,中等,0,876,995,下午,待提高
3293,20269852,吴强涛,查找,填空题,理解偏差,2026-04-14 06:25:25,2026-04-14 06:26:52,简单,0,87,278,早上,待提高
3294,20269852,吴强涛,树,编程题,审题错误,2026-05-22 20:13:24,2026-05-22 20:36:39,困难,0,1395,697,晚上,待提高
3295,20269852,吴强涛,排序,解答题,理解偏差,2026-06-23 05:53:49,2026-06-23 06:01:49,中等,0,480,886,凌晨,待提高
3296,20269852,吴强涛,链表,解答题,答案正确,2026-03-23 12:22:31,2026-03-23 12:31:50,中等,10,559,826,中午,待提高
3297,20269852,吴强涛,顺序表,解答题,答案正确,2026-03-26 07:27:53,2026-03-26 07:44:56,困难,10,1023,951,早上,待提高
3298,20269852,吴强涛,位运算,填空题,知识点缺失,2026-05-10 16:00:38,2026-05-10 16:04:06,中等,0,208,424,下午,待提高
3299,20269852,吴强涛,广度优先搜索(BFS),解答题,知识点缺失,2026-01-31 19:51:57,2026-01-31 20:02:39,中等,0,642,891,晚上,待提高
3300,20269852,吴强涛,深度优先搜索(DFS),编程题,答案正确,2026-02-26 01:06:37,2026-02-26 01:15:14,简单,15,517,709,凌晨,待提高
3301,20269852,吴强涛,栈,解答题,部分正确,2026-05-13 00:40:57,2026-05-13 00:46:13,简单,7,316,982,凌晨,待提高
3302,20269852,吴强涛,链表,选择题,知识点缺失,2026-03-13 23:04:16,2026-03-13 23:05:53,中等,0,97,506,晚上,待提高
3303,20269852,吴强涛,顺序表,填空题,知识点缺失,2026-06-15 20:45:11,2026-06-15 20:54:15,困难,0,544,934,晚上,待提高
3304,20269852,吴强涛,查找,填空题,格式错误,2026-02-08 11:41:14,2026-02-08 11:42:02,简单,0,48,260,中午,待提高
3305,20269852,吴强涛,位运算,选择题,答案正确,2026-05-14 09:47:41,2026-05-14 09:50:45,中等,5,184,592,早上,待提高
3306,20269852,吴强涛,链表,选择题,知识点缺失,2026-04-22 04:15:56,2026-04-22 04:24:05,困难,0,489,896,凌晨,待提高
3307,20269852,吴强涛,查找,编程题,答案正确,2026-07-05 14:54:58,2026-07-05 15:03:07,简单,15,489,744,下午,待提高
3308,20269852,吴强涛,堆,选择题,审题错误,2026-02-07 18:11:59,2026-02-07 18:19:50,困难,0,471,725,晚上,待提高
3309,20269852,吴强涛,广度优先搜索(BFS),编程题,答案正确,2026-01-26 20:30:03,2026-01-26 20:38:43,简单,15,520,1000,晚上,待提高
3310,20269852,吴强涛,栈,选择题,答案正确,2026-02-19 14:54:32,2026-02-19 14:55:33,简单,5,61,287,下午,待提高
3311,20269852,吴强涛,动态规划(DP),编程题,格式错误,2026-05-10 13:40:57,2026-05-10 14:02:36,困难,0,1299,626,中午,待提高
3312,20261133,杨涛敏,顺序表,选择题,答案正确,2026-05-10 06:17:20,2026-05-10 06:26:47,困难,5,567,935,早上,待提高
3313,20261133,杨涛敏,树,选择题,答案正确,2026-06-29 01:43:40,2026-06-29 01:45:17,中等,5,97,564,凌晨,待提高
3314,20261133,杨涛敏,栈,判断题,审题错误,2026-03-11 02:02:13,2026-03-11 02:04:53,中等,0,160,560,凌晨,待提高
3315,20261133,杨涛敏,链表,选择题,计算错误,2026-05-04 15:25:13,2026-05-04 15:34:08,困难,0,535,941,下午,待提高
3316,20261133,杨涛敏,广度优先搜索(BFS),解答题,计算错误,2026-03-23 15:48:31,2026-03-23 15:56:32,中等,0,481,773,下午,待提高
3317,20261133,杨涛敏,双指针,判断题,答案正确,2026-01-23 04:55:35,2026-01-23 04:57:39,中等,2,124,466,凌晨,待提高
3318,20261133,杨涛敏,查找,选择题,计算错误,2026-03-13 21:59:15,2026-03-13 22:00:51,中等,0,96,548,晚上,待提高
3319,20261133,杨涛敏,回溯算法,解答题,部分正确,2026-07-12 22:06:39,2026-07-12 22:15:43,简单,6,544,963,晚上,待提高
3320,20261133,杨涛敏,字符串,解答题,概念错误,2026-02-15 00:47:18,2026-02-15 01:07:09,困难,0,1191,1000,凌晨,待提高
3321,20261133,杨涛敏,查找,解答题,答案正确,2026-03-15 13:23:20,2026-03-15 13:31:20,简单,10,480,650,中午,待提高
3322,20261133,杨涛敏,队列,编程题,概念错误,2026-04-23 15:05:44,2026-04-23 15:20:23,中等,0,879,603,下午,待提高
3323,20261133,杨涛敏,队列,编程题,答案正确,2026-01-25 23:28:30,2026-01-25 23:41:49,中等,15,799,957,晚上,待提高
3324,20261133,杨涛敏,哈希表,解答题,格式错误,2026-07-02 04:27:27,2026-07-02 04:46:42,困难,0,1155,698,凌晨,待提高
3325,20261133,杨涛敏,动态规划(DP),选择题,概念错误,2026-02-08 02:39:51,2026-02-08 02:48:13,困难,0,502,981,凌晨,待提高
3326,20261133,杨涛敏,顺序表,解答题,部分正确,2026-01-17 08:34:31,2026-01-17 08:48:56,中等,5,865,717,早上,待提高
3327,20261133,杨涛敏,树,解答题,答案正确,2026-04-24 23:07:10,2026-04-24 23:17:44,中等,10,634,861,晚上,待提高
3328,20261133,杨涛敏,顺序表,解答题,答案正确,2026-02-15 20:47:21,2026-02-15 20:59:09,中等,10,708,913,晚上,待提高
3329,20261133,杨涛敏,图,填空题,格式错误,2026-05-25 10:13:06,2026-05-25 10:16:37,中等,0,211,449,早上,待提高
3330,20261133,杨涛敏,双指针,选择题,答案正确,2026-02-24 07:49:54,2026-02-24 07:57:22,困难,5,448,773,早上,待提高
3331,20261133,杨涛敏,顺序表,选择题,理解偏差,2026-07-10 20:58:50,2026-07-10 21:07:32,困难,0,522,859,晚上,待提高
3332,20261133,杨涛敏,树,解答题,知识点缺失,2026-03-25 21:13:53,2026-03-25 21:24:45,中等,0,652,994,晚上,待提高
3333,20261133,杨涛敏,位运算,填空题,格式错误,2026-01-25 12:49:58,2026-01-25 12:56:50,困难,0,412,684,中午,待提高
3334,20261133,杨涛敏,广度优先搜索(BFS),编程题,答案正确,2026-06-11 05:53:38,2026-06-11 06:10:56,困难,15,1038,863,凌晨,待提高
3335,20261133,杨涛敏,查找,解答题,答案正确,2026-07-02 18:26:12,2026-07-02 18:38:48,中等,10,756,909,晚上,待提高
3336,20261133,杨涛敏,广度优先搜索(BFS),编程题,答案正确,2026-01-23 23:28:19,2026-01-23 23:37:49,简单,15,570,619,晚上,待提高
3337,20261133,杨涛敏,回溯算法,判断题,知识点缺失,2026-07-07 07:16:58,2026-07-07 07:20:07,中等,0,189,599,早上,待提高
3338,20261133,杨涛敏,回溯算法,解答题,答案正确,2026-06-28 13:25:33,2026-06-28 13:35:12,简单,10,579,768,中午,待提高
3339,20261133,杨涛敏,位运算,填空题,知识点缺失,2026-04-06 05:19:59,2026-04-06 05:20:23,简单,0,24,286,凌晨,待提高
3340,20261133,杨涛敏,动态规划(DP),编程题,部分正确,2026-05-03 07:51:21,2026-05-03 08:07:10,困难,7,949,669,早上,待提高
3341,20261133,杨涛敏,链表,选择题,理解偏差,2026-01-18 16:09:43,2026-01-18 16:14:14,困难,0,271,932,下午,待提高
3342,20261133,杨涛敏,顺序表,解答题,理解偏差,2026-06-06 16:00:09,2026-06-06 16:07:52,中等,0,463,981,下午,待提高
3343,20261133,杨涛敏,堆,判断题,答案正确,2026-04-17 00:28:51,2026-04-17 00:30:57,中等,2,126,582,凌晨,待提高
3344,20261133,杨涛敏,顺序表,选择题,审题错误,2026-07-14 10:13:02,2026-07-14 10:20:08,困难,0,426,682,早上,待提高
3345,20261133,杨涛敏,双指针,判断题,审题错误,2026-05-27 08:31:00,2026-05-27 08:34:10,中等,0,190,543,早上,待提高
3346,20261133,杨涛敏,堆,选择题,概念错误,2026-03-09 03:52:53,2026-03-09 03:57:06,困难,0,253,831,凌晨,待提高
3347,20263447,吴明杰,查找,填空题,理解偏差,2026-03-25 14:17:23,2026-03-25 14:18:39,简单,0,76,329,下午,待提高
3348,20263447,吴明杰,位运算,选择题,格式错误,2026-05-03 22:23:14,2026-05-03 22:24:59,中等,0,105,598,晚上,待提高
3349,20263447,吴明杰,顺序表,判断题,格式错误,2026-05-01 06:58:00,2026-05-01 07:01:31,中等,0,211,569,早上,待提高
3350,20263447,吴明杰,回溯算法,判断题,答案正确,2026-04-01 18:28:35,2026-04-01 18:32:05,中等,2,210,430,晚上,待提高
3351,20263447,吴明杰,双指针,判断题,计算错误,2026-04-10 13:05:38,2026-04-10 13:08:45,中等,0,187,456,中午,待提高
3352,20263447,吴明杰,广度优先搜索(BFS),编程题,部分正确,2026-05-02 06:42:25,2026-05-02 06:49:10,简单,11,405,645,早上,待提高
3353,20263447,吴明杰,回溯算法,填空题,格式错误,2026-04-30 22:45:14,2026-04-30 22:53:32,困难,0,498,690,晚上,待提高
3354,20263447,吴明杰,堆,判断题,答案正确,2026-06-26 20:37:14,2026-06-26 20:39:51,中等,2,157,469,晚上,待提高
3355,20263447,吴明杰,深度优先搜索(DFS),填空题,格式错误,2026-06-04 08:06:59,2026-06-04 08:08:39,中等,0,100,493,早上,待提高
3356,20263447,吴明杰,位运算,填空题,答案正确,2026-07-08 20:01:40,2026-07-08 20:05:08,中等,5,208,481,晚上,待提高
3357,20263447,吴明杰,树,选择题,格式错误,2026-04-14 16:38:40,2026-04-14 16:41:37,中等,0,177,428,下午,待提高
3358,20263447,吴明杰,顺序表,判断题,知识点缺失,2026-05-02 17:09:31,2026-05-02 17:12:31,中等,0,180,405,下午,待提高
3359,20263447,吴明杰,栈,选择题,计算错误,2026-04-16 02:33:24,2026-04-16 02:34:30,简单,0,66,221,凌晨,待提高
3360,20263447,吴明杰,栈,编程题,答案正确,2026-01-19 02:26:23,2026-01-19 02:36:00,简单,15,577,754,凌晨,待提高
3361,20263447,吴明杰,广度优先搜索(BFS),解答题,审题错误,2026-06-20 21:09:28,2026-06-20 21:20:16,中等,0,648,947,晚上,待提高
3362,20263447,吴明杰,位运算,填空题,审题错误,2026-01-25 06:13:27,2026-01-25 06:22:42,困难,0,555,739,早上,待提高
3363,20263447,吴明杰,栈,填空题,理解偏差,2026-03-11 19:18:24,2026-03-11 19:19:42,简单,0,78,125,晚上,待提高
3364,20263447,吴明杰,字符串,编程题,答案正确,2026-02-13 19:32:57,2026-02-13 19:42:42,简单,15,585,942,晚上,待提高
3365,20263447,吴明杰,树,编程题,答案正确,2026-06-23 11:00:23,2026-06-23 11:18:06,困难,15,1063,672,中午,待提高
3366,20263447,吴明杰,深度优先搜索(DFS),编程题,答案正确,2026-06-22 03:17:11,2026-06-22 03:31:08,中等,15,837,711,凌晨,待提高
3367,20263447,吴明杰,字符串,编程题,计算错误,2026-06-06 12:50:26,2026-06-06 13:07:35,困难,0,1029,1000,中午,待提高
3368,20263447,吴明杰,回溯算法,填空题,格式错误,2026-07-01 22:31:55,2026-07-01 22:34:05,中等,0,130,468,晚上,待提高
3369,20263447,吴明杰,链表,选择题,答案正确,2026-02-09 15:43:22,2026-02-09 15:44:17,简单,5,55,139,下午,待提高
3370,20263447,吴明杰,图,选择题,答案正确,2026-01-27 08:05:22,2026-01-27 08:08:29,中等,5,187,443,早上,待提高
3371,20263447,吴明杰,顺序表,填空题,答案正确,2026-05-29 12:07:13,2026-05-29 12:08:17,简单,5,64,135,中午,待提高
3372,20263447,吴明杰,动态规划(DP),选择题,答案正确,2026-02-13 23:11:20,2026-02-13 23:18:05,困难,5,405,707,晚上,待提高
3373,20263447,吴明杰,深度优先搜索(DFS),编程题,审题错误,2026-04-19 15:45:59,2026-04-19 15:53:11,简单,0,432,984,下午,待提高
3374,20263447,吴明杰,双指针,选择题,答案正确,2026-03-02 11:26:52,2026-03-02 11:34:32,困难,5,460,855,中午,待提高
3375,20263447,吴明杰,链表,选择题,知识点缺失,2026-01-31 13:24:48,2026-01-31 13:32:55,困难,0,487,799,中午,待提高
3376,20263447,吴明杰,排序,解答题,知识点缺失,2026-04-17 00:16:31,2026-04-17 00:26:55,中等,0,624,937,凌晨,待提高
3377,20263447,吴明杰,深度优先搜索(DFS),编程题,答案正确,2026-07-08 01:14:31,2026-07-08 01:22:32,简单,15,481,754,凌晨,待提高
3378,20263447,吴明杰,查找,解答题,答案正确,2026-06-02 09:44:28,2026-06-02 09:49:44,简单,10,316,934,早上,待提高
3379,20263447,吴明杰,顺序表,选择题,答案正确,2026-07-12 02:38:26,2026-07-12 02:43:05,困难,5,279,912,凌晨,待提高
3380,20263447,吴明杰,深度优先搜索(DFS),填空题,计算错误,2026-04-30 03:10:22,2026-04-30 03:14:01,中等,0,219,401,凌晨,待提高
3381,20263447,吴明杰,查找,选择题,答案正确,2026-02-13 10:16:22,2026-02-13 10:18:19,中等,5,117,409,早上,待提高
3382,20263447,吴明杰,顺序表,填空题,理解偏差,2026-02-05 22:15:24,2026-02-05 22:23:06,困难,0,462,741,晚上,待提高
3383,20263447,吴明杰,广度优先搜索(BFS),编程题,答案正确,2026-05-30 00:16:57,2026-05-30 00:24:30,中等,15,453,799,凌晨,待提高
3384,20263447,吴明杰,位运算,选择题,理解偏差,2026-05-31 17:20:07,2026-05-31 17:25:22,困难,0,315,643,下午,待提高
3385,20263447,吴明杰,位运算,填空题,计算错误,2026-05-23 17:07:24,2026-05-23 17:10:48,中等,0,204,551,下午,待提高
3386,20263447,吴明杰,回溯算法,判断题,答案正确,2026-06-18 18:37:56,2026-06-18 18:40:02,中等,2,126,414,晚上,待提高
3387,20263447,吴明杰,回溯算法,填空题,审题错误,2026-06-05 05:44:57,2026-06-05 05:46:30,中等,0,93,465,凌晨,待提高
3388,20263447,吴明杰,位运算,选择题,格式错误,2026-03-12 09:13:13,2026-03-12 09:17:04,困难,0,231,908,早上,待提高
3389,20263447,吴明杰,树,解答题,答案正确,2026-05-09 00:11:13,2026-05-09 00:23:47,中等,10,754,676,凌晨,待提高
3390,20263447,吴明杰,链表,选择题,计算错误,2026-06-19 12:52:22,2026-06-19 13:00:23,困难,0,481,800,中午,待提高
3391,20263447,吴明杰,位运算,判断题,计算错误,2026-01-19 02:38:47,2026-01-19 02:41:54,中等,0,187,412,凌晨,待提高
3392,20263447,吴明杰,队列,编程题,格式错误,2026-01-22 11:52:26,2026-01-22 12:02:57,中等,0,631,985,中午,待提高
3393,20263447,吴明杰,动态规划(DP),判断题,答案正确,2026-02-04 14:59:11,2026-02-04 15:03:15,困难,2,244,601,下午,待提高
3394,20263447,吴明杰,排序,解答题,知识点缺失,2026-01-21 13:25:01,2026-01-21 13:38:59,中等,0,838,994,中午,待提高
3395,20263447,吴明杰,双指针,编程题,答案正确,2026-04-28 22:31:25,2026-04-28 22:39:19,简单,15,474,902,晚上,待提高
3396,20263447,吴明杰,排序,解答题,答案正确,2026-06-01 08:50:40,2026-06-01 08:57:22,简单,10,402,665,早上,待提高
3397,20263447,吴明杰,查找,选择题,审题错误,2026-04-08 01:13:50,2026-04-08 01:16:14,中等,0,144,568,凌晨,待提高
3398,20263447,吴明杰,字符串,解答题,理解偏差,2026-03-17 16:39:03,2026-03-17 17:03:51,困难,0,1488,808,下午,待提高
3399,20263447,吴明杰,广度优先搜索(BFS),解答题,审题错误,2026-03-27 13:04:03,2026-03-27 13:19:03,中等,0,900,968,中午,待提高
3400,20263447,吴明杰,队列,编程题,知识点缺失,2026-07-04 18:11:43,2026-07-04 18:19:52,中等,0,489,636,晚上,待提高
3401,20263447,吴明杰,深度优先搜索(DFS),填空题,知识点缺失,2026-05-30 19:49:21,2026-05-30 19:51:33,中等,0,132,569,晚上,待提高
3402,20263447,吴明杰,链表,解答题,答案正确,2026-03-30 08:52:24,2026-03-30 09:03:01,中等,10,637,948,早上,待提高
3403,20269206,高艳,位运算,选择题,答案正确,2026-02-12 10:13:45,2026-02-12 10:15:58,中等,5,133,580,早上,待提高
3404,20269206,高艳,位运算,判断题,格式错误,2026-03-11 15:24:36,2026-03-11 15:26:27,中等,0,111,498,下午,待提高
3405,20269206,高艳,队列,编程题,理解偏差,2026-05-11 19:05:12,2026-05-11 19:16:00,中等,0,648,923,晚上,待提高
3406,20269206,高艳,链表,解答题,部分正确,2026-02-01 09:00:31,2026-02-01 09:05:35,简单,7,304,610,早上,待提高
3407,20269206,高艳,树,判断题,理解偏差,2026-05-06 19:48:42,2026-05-06 19:49:24,简单,0,42,145,晚上,待提高
3408,20269206,高艳,查找,填空题,答案正确,2026-05-05 07:51:47,2026-05-05 07:52:50,简单,5,63,341,早上,待提高
3409,20269206,高艳,排序,解答题,计算错误,2026-01-29 22:16:55,2026-01-29 22:22:50,简单,0,355,621,晚上,待提高
3410,20269206,高艳,树,解答题,答案正确,2026-06-26 12:09:50,2026-06-26 12:22:54,中等,10,784,756,中午,待提高
3411,20269206,高艳,链表,解答题,概念错误,2026-01-24 08:16:57,2026-01-24 08:33:52,困难,0,1015,750,早上,待提高
3412,20269206,高艳,树,判断题,答案正确,2026-03-03 01:49:50,2026-03-03 01:51:00,简单,2,70,234,凌晨,待提高
3413,20269206,高艳,顺序表,选择题,概念错误,2026-05-05 16:57:05,2026-05-05 16:59:21,中等,0,136,584,下午,待提高
3414,20269206,高艳,位运算,填空题,答案正确,2026-04-04 17:22:13,2026-04-04 17:23:43,简单,5,90,187,下午,待提高
3415,20269206,高艳,图,选择题,审题错误,2026-02-02 06:24:16,2026-02-02 06:27:46,中等,0,210,484,早上,待提高
3416,20269206,高艳,字符串匹配(KMP),填空题,答案正确,2026-05-14 05:45:01,2026-05-14 05:45:28,简单,5,27,150,凌晨,待提高
3417,20269206,高艳,树,选择题,格式错误,2026-06-30 03:59:13,2026-06-30 04:01:56,中等,0,163,568,凌晨,待提高
3418,20269206,高艳,堆,判断题,答案正确,2026-03-14 13:26:04,2026-03-14 13:27:29,简单,2,85,375,中午,待提高
3419,20269206,高艳,回溯算法,解答题,答案正确,2026-05-20 12:50:59,2026-05-20 12:59:45,简单,10,526,913,中午,待提高
3420,20269206,高艳,排序,解答题,计算错误,2026-03-27 22:58:18,2026-03-27 23:03:24,简单,0,306,816,晚上,待提高
3421,20269206,高艳,哈希表,选择题,答案正确,2026-02-25 17:56:07,2026-02-25 17:57:37,简单,5,90,171,下午,待提高
3422,20269206,高艳,图,填空题,审题错误,2026-04-04 03:25:25,2026-04-04 03:28:28,中等,0,183,569,凌晨,待提高
3423,20269206,高艳,链表,选择题,知识点缺失,2026-05-21 11:28:55,2026-05-21 11:33:43,困难,0,288,622,中午,待提高
3424,20269206,高艳,排序,解答题,答案正确,2026-03-22 08:40:16,2026-03-22 08:54:20,中等,10,844,955,早上,待提高
3425,20269206,高艳,位运算,填空题,格式错误,2026-07-14 00:14:04,2026-07-14 00:16:56,中等,0,172,480,凌晨,待提高
3426,20269206,高艳,顺序表,选择题,理解偏差,2026-06-05 12:42:11,2026-06-05 12:45:39,中等,0,208,493,中午,待提高
3427,20269206,高艳,动态规划(DP),编程题,格式错误,2026-05-05 21:12:47,2026-05-05 21:29:11,困难,0,984,829,晚上,待提高
3428,20269206,高艳,栈,选择题,答案正确,2026-02-09 14:21:38,2026-02-09 14:23:56,中等,5,138,452,下午,待提高
3429,20269206,高艳,位运算,判断题,概念错误,2026-01-18 04:20:46,2026-01-18 04:22:25,中等,0,99,522,凌晨,待提高
3430,20269206,高艳,栈,选择题,答案正确,2026-05-13 05:13:18,2026-05-13 05:15:06,中等,5,108,564,凌晨,待提高
3431,20269206,高艳,栈,选择题,答案正确,2026-05-18 15:02:49,2026-05-18 15:04:38,中等,5,109,462,下午,待提高
3432,20269206,高艳,双指针,填空题,格式错误,2026-07-09 16:33:01,2026-07-09 16:34:04,简单,0,63,263,下午,待提高
3433,20269206,高艳,查找,判断题,答案正确,2026-05-01 22:21:05,2026-05-01 22:24:45,中等,2,220,408,晚上,待提高
3434,20269206,高艳,顺序表,选择题,知识点缺失,2026-06-23 19:59:27,2026-06-23 20:05:54,困难,0,387,808,晚上,待提高
3435,20269206,高艳,广度优先搜索(BFS),填空题,格式错误,2026-06-18 14:33:29,2026-06-18 14:39:23,困难,0,354,996,下午,待提高
3436,20269206,高艳,贪心,判断题,答案正确,2026-04-09 12:41:22,2026-04-09 12:51:07,困难,2,585,875,中午,待提高
3437,20269206,高艳,顺序表,解答题,计算错误,2026-04-03 02:03:14,2026-04-03 02:15:23,中等,0,729,978,凌晨,待提高
3438,20269206,高艳,树,判断题,理解偏差,2026-02-17 16:34:13,2026-02-17 16:35:20,简单,0,67,365,下午,待提高
3439,20269206,高艳,顺序表,选择题,答案正确,2026-06-09 09:01:12,2026-06-09 09:06:40,困难,5,328,844,早上,待提高
3440,20269206,高艳,堆,解答题,审题错误,2026-04-20 18:02:28,2026-04-20 18:15:58,中等,0,810,851,晚上,待提高
3441,20269206,高艳,堆,选择题,知识点缺失,2026-03-27 01:00:13,2026-03-27 01:05:44,困难,0,331,796,凌晨,待提高
3442,20269206,高艳,堆,选择题,知识点缺失,2026-04-08 05:49:12,2026-04-08 05:56:46,困难,0,454,774,凌晨,待提高
3443,20269206,高艳,深度优先搜索(DFS),编程题,格式错误,2026-06-18 20:00:28,2026-06-18 20:13:34,中等,0,786,725,晚上,待提高
3444,20269206,高艳,堆,判断题,答案正确,2026-04-18 23:32:55,2026-04-18 23:33:40,简单,2,45,311,晚上,待提高
3445,20269206,高艳,顺序表,填空题,知识点缺失,2026-02-19 15:52:43,2026-02-19 15:56:59,困难,0,256,873,下午,待提高
3446,20269206,高艳,栈,编程题,审题错误,2026-01-26 23:17:13,2026-01-26 23:22:56,简单,0,343,980,晚上,待提高
3447,20269206,高艳,深度优先搜索(DFS),编程题,答案正确,2026-04-17 22:36:24,2026-04-17 22:49:51,中等,15,807,702,晚上,待提高
3448,20269206,高艳,动态规划(DP),填空题,答案正确,2026-05-01 10:38:50,2026-05-01 10:42:32,中等,5,222,436,早上,待提高
3449,20269206,高艳,动态规划(DP),填空题,概念错误,2026-04-22 02:55:01,2026-04-22 02:58:02,中等,0,181,559,凌晨,待提高
3450,20269206,高艳,堆,选择题,知识点缺失,2026-07-12 20:35:37,2026-07-12 20:42:29,困难,0,412,986,晚上,待提高
3451,20269206,高艳,顺序表,填空题,答案正确,2026-03-13 08:03:13,2026-03-13 08:03:43,简单,5,30,115,早上,待提高
3452,20269206,高艳,双指针,选择题,格式错误,2026-02-16 18:00:27,2026-02-16 18:07:04,困难,0,397,870,晚上,待提高
3453,20269206,高艳,贪心,判断题,答案正确,2026-04-05 13:26:39,2026-04-05 13:34:43,困难,2,484,672,中午,待提高
3454,20269206,高艳,字符串,编程题,答案正确,2026-03-09 17:35:26,2026-03-09 17:53:29,困难,15,1083,930,下午,待提高
3455,20269206,高艳,堆,解答题,部分正确,2026-03-11 02:05:36,2026-03-11 02:16:09,中等,6,633,665,凌晨,待提高
3456,20269206,高艳,排序,解答题,答案正确,2026-04-27 01:20:47,2026-04-27 01:25:57,简单,10,310,990,凌晨,待提高
3457,20269206,高艳,顺序表,选择题,答案正确,2026-02-21 09:27:27,2026-02-21 09:31:04,中等,5,217,529,早上,待提高
3458,20269206,高艳,栈,解答题,答案正确,2026-03-23 20:42:05,2026-03-23 20:50:29,简单,10,504,982,晚上,待提高
3459,20269206,高艳,链表,选择题,审题错误,2026-06-05 18:38:26,2026-06-05 18:39:39,简单,0,73,204,晚上,待提高
3460,20267365,孙涛娜,回溯算法,判断题,理解偏差,2026-03-17 01:56:58,2026-03-17 01:59:56,中等,0,178,408,凌晨,待提高
3461,20267365,孙涛娜,哈希表,编程题,答案正确,2026-06-28 10:55:43,2026-06-28 11:03:37,中等,15,474,721,早上,待提高
3462,20267365,孙涛娜,查找,填空题,审题错误,2026-07-04 03:06:04,2026-07-04 03:06:31,简单,0,27,397,凌晨,待提高
3463,20267365,孙涛娜,位运算,判断题,知识点缺失,2026-04-26 05:12:01,2026-04-26 05:15:44,中等,0,223,531,凌晨,待提高
3464,20267365,孙涛娜,顺序表,解答题,知识点缺失,2026-07-11 00:59:07,2026-07-11 01:11:43,中等,0,756,979,凌晨,待提高
3465,20267365,孙涛娜,哈希表,填空题,答案正确,2026-03-24 16:43:00,2026-03-24 16:45:36,中等,5,156,498,下午,待提高
3466,20267365,孙涛娜,链表,选择题,计算错误,2026-06-20 09:54:39,2026-06-20 10:02:37,困难,0,478,984,早上,待提高
3467,20267365,孙涛娜,深度优先搜索(DFS),编程题,答案正确,2026-02-15 01:54:51,2026-02-15 02:02:30,简单,15,459,691,凌晨,待提高
3468,20267365,孙涛娜,位运算,编程题,答案正确,2026-05-14 20:08:04,2026-05-14 20:16:49,中等,15,525,720,晚上,待提高
3469,20267365,孙涛娜,查找,填空题,理解偏差,2026-01-24 03:33:35,2026-01-24 03:34:23,简单,0,48,312,凌晨,待提高
3470,20267365,孙涛娜,深度优先搜索(DFS),填空题,答案正确,2026-02-24 06:35:31,2026-02-24 06:37:07,中等,5,96,539,早上,待提高
3471,20267365,孙涛娜,排序,解答题,审题错误,2026-06-04 16:43:18,2026-06-04 16:55:00,中等,0,702,880,下午,待提高
3472,20267365,孙涛娜,位运算,选择题,答案正确,2026-04-25 03:42:06,2026-04-25 03:44:16,中等,5,130,561,凌晨,待提高
3473,20267365,孙涛娜,链表,选择题,答案正确,2026-01-31 19:15:17,2026-01-31 19:23:50,困难,5,513,721,晚上,待提高
3474,20267365,孙涛娜,双指针,填空题,审题错误,2026-06-13 18:13:19,2026-06-13 18:14:47,简单,0,88,255,晚上,待提高
3475,20267365,孙涛娜,堆,判断题,审题错误,2026-03-05 12:41:47,2026-03-05 12:42:21,简单,0,34,232,中午,待提高
3476,20267365,孙涛娜,链表,选择题,概念错误,2026-05-21 09:34:35,2026-05-21 09:39:20,困难,0,285,682,早上,待提高
3477,20267365,孙涛娜,排序,解答题,格式错误,2026-06-26 23:50:28,2026-06-27 00:02:59,中等,0,751,667,晚上,待提高
3478,20267365,孙涛娜,查找,判断题,答案正确,2026-01-29 08:37:31,2026-01-29 08:39:17,中等,2,106,527,早上,待提高
3479,20267365,孙涛娜,广度优先搜索(BFS),编程题,知识点缺失,2026-03-12 18:09:23,2026-03-12 18:15:59,简单,0,396,695,晚上,待提高
3480,20267365,孙涛娜,排序,选择题,答案正确,2026-07-02 13:17:46,2026-07-02 13:20:31,中等,5,165,414,中午,待提高
3481,20267365,孙涛娜,堆,编程题,审题错误,2026-07-01 05:26:19,2026-07-01 05:37:35,中等,0,676,972,凌晨,待提高
3482,20267365,孙涛娜,堆,选择题,答案正确,2026-07-03 10:57:09,2026-07-03 11:07:09,困难,5,600,751,早上,待提高
3483,20267365,孙涛娜,队列,编程题,审题错误,2026-04-14 11:24:00,2026-04-14 11:34:01,中等,0,601,809,中午,待提高
3484,20267365,孙涛娜,深度优先搜索(DFS),编程题,答案正确,2026-03-19 08:30:56,2026-03-19 08:42:15,中等,15,679,771,早上,待提高
3485,20267365,孙涛娜,位运算,填空题,知识点缺失,2026-06-01 04:19:23,2026-06-01 04:19:41,简单,0,18,243,凌晨,待提高
3486,20267365,孙涛娜,堆,编程题,计算错误,2026-07-01 02:53:48,2026-07-01 03:08:33,中等,0,885,869,凌晨,待提高
3487,20267365,孙涛娜,顺序表,解答题,理解偏差,2026-04-30 03:49:02,2026-04-30 04:02:44,困难,0,822,988,凌晨,待提高
3488,20267365,孙涛娜,位运算,填空题,答案正确,2026-03-15 07:47:00,2026-03-15 07:47:18,简单,5,18,179,早上,待提高
3489,20267365,孙涛娜,位运算,选择题,格式错误,2026-05-21 02:56:11,2026-05-21 02:57:50,中等,0,99,456,凌晨,待提高
3490,20267365,孙涛娜,回溯算法,判断题,答案正确,2026-03-13 23:44:25,2026-03-13 23:47:29,中等,2,184,458,晚上,待提高
